"SampleID","SpotID","Pb207.Pb206","Pb207.Pb206_1s","Pb207.U235","Pb207.U235_1s","U238.Pb206","U238.Pb206_1s","Age206.238_Ma","Age206.238_Ma_1s","Age207.206_Ma","Age207.206_Ma_1s","Disc_per"
"GSWA_143784.1",30.1,0.056424945,0.002596874,NA,NA,12.13025912,0.166870646,510.6613276,6.844473926,469.1284858,101.8881603,-8.853191181
"GSWA_143784.1",59.1,0.05727406,0.001093403,NA,NA,11.03468064,0.208335066,559.2227964,10.29952366,502.1015104,42.02459904,-11.37644178
"GSWA_143784.1",14.1,0.057410803,0.00154526,NA,NA,10.83457424,0.217587487,569.1083215,11.15378937,507.3485565,59.19688662,-12.17304438
"GSWA_143784.1",25.1,0.057695843,0.001460987,NA,NA,10.94143478,0.217431496,563.7861615,10.93600702,518.2309008,55.58850413,-8.790533466
"GSWA_143784.1",23.1,0.058313092,0.004056262,NA,NA,11.22582328,0.280854064,550.0957468,13.5160843,541.5452332,152.0962715,-1.578910325
"GSWA_143784.1",26.1,0.058431928,0.000556267,NA,NA,11.34464982,0.210863933,544.5705398,9.882479814,545.9949618,20.80003083,0.260885564
"GSWA_143784.1",16.1,0.058777081,0.001513435,NA,NA,10.85288314,1.642829978,568.189325,96.2891055,558.8489798,56.13586067,-1.67135408
"GSWA_143784.1",31.1,0.058995603,0.002581544,NA,NA,10.3861203,0.164837793,592.5851269,9.124024816,566.9337702,95.26885729,-4.52457731
"GSWA_143784.1",64.1,0.059016913,0.000892259,NA,NA,10.59427175,0.207214204,581.4517799,11.0822605,567.7199979,32.91151214,-2.418759603
"GSWA_143784.1",53.1,0.059346016,0.000500167,NA,NA,11.04807545,0.20191666,558.5733319,9.953169652,579.8130992,18.30928737,3.663209299
"GSWA_143784.1",46.1,0.059673159,0.003743011,NA,NA,9.326165577,0.115556589,656.6128524,7.82747687,591.7437244,135.9935506,-10.96236854
"GSWA_143784.1",73.1,0.059769197,0.002361857,NA,NA,9.282337021,0.222151336,659.5598492,15.35397756,595.2292479,85.62453764,-10.80770165
"GSWA_143784.1",32.1,0.059918237,0.001844493,NA,NA,9.195265308,0.186124782,665.4937366,13.04971001,600.623226,66.64187065,-10.80053315
"GSWA_143784.1",13.1,0.059918362,0.001618367,NA,NA,10.87657616,0.145883862,567.004478,7.37493182,600.627747,58.47171325,5.598021261
"GSWA_143784.1",60.1,0.060219363,0.001581024,NA,NA,11.48113691,0.240976448,538.3596288,11.06352238,611.465853,56.73397871,11.95589645
"GSWA_143784.1",20.1,0.06085571,0.002751331,NA,NA,13.27828622,0.305125154,468.0731737,10.61003644,634.1379593,97.32854364,26.18748541
"GSWA_143784.1",37.1,0.063038455,0.001947796,NA,NA,10.96297061,0.233461013,562.7256122,11.71437184,709.5282667,65.69573716,20.69017704
"GSWA_143784.1",51.1,0.065053342,0.002746208,NA,NA,10.15784509,0.191472368,605.2958825,11.09004325,776.0621046,88.79243695,22.00419542
"GSWA_143784.1",71.1,0.065555086,0.003477909,NA,NA,5.327596264,0.634322598,1108.913926,136.2436605,792.201685,111.3007422,-39.97873865
"GSWA_143784.1",28.1,0.065817369,0.0013695,NA,NA,6.939154394,0.136754642,867.8604238,16.30326526,800.5729372,43.59387519,-8.40491647
"GSWA_143784.1",55.1,0.066462536,0.00632609,NA,NA,5.095675597,0.144306554,1155.115832,30.74828873,820.9765883,198.7686777,-40.70021582
"GSWA_143784.1",63.1,0.066638496,0.003128571,NA,NA,6.271018188,0.165126305,953.7959918,23.93226043,826.4955911,97.95551175,-15.4024295
"GSWA_143784.1",10.1,0.067963516,0.003865875,NA,NA,5.236977177,0.136365146,1126.518491,27.57375993,867.4417457,117.9142036,-29.86676016
"GSWA_143784.1",54.1,0.068586714,0.001131433,NA,NA,6.776144384,0.136206955,887.3641877,16.98310073,886.3353724,34.09524683,-0.116075174
"GSWA_143784.1",4.1,0.069025334,0.011407211,NA,NA,5.159966046,0.182570377,1141.925971,38.27174048,899.4973465,340.8643377,-26.9515664
"GSWA_143784.1",22.1,0.070170293,0.003962761,NA,NA,6.350115801,0.123099787,942.7430731,17.31481925,933.340384,115.8692714,-1.007423367
"GSWA_143784.1",9.1,0.070574614,0.002377247,NA,NA,5.656224581,0.132872631,1049.449216,23.25623639,945.1178525,68.98553462,-11.03897921
"GSWA_143784.1",43.1,0.070855649,0.001260138,NA,NA,6.56011101,0.135227552,914.6066003,17.92198553,953.251946,36.37731932,4.054053688
"GSWA_143784.1",33.1,0.070877764,0.001015768,NA,NA,6.797150148,0.134237662,884.8017588,16.63535588,953.8902309,29.31087308,7.24281158
"GSWA_143784.1",29.1,0.070975074,0.001411187,NA,NA,6.464738602,0.131389539,927.1737972,17.89073477,956.69565,40.64762789,3.085814465
"GSWA_143784.1",45.1,0.073227317,0.002506367,NA,NA,4.979026905,0.137387969,1179.844374,30.52217351,1020.250375,69.2961494,-15.64263073
"GSWA_143784.1",34.1,0.074746863,0.000656118,NA,NA,5.704455729,0.106750957,1041.255525,18.31047174,1061.702791,17.66081733,1.925893615
"GSWA_143784.1",40.1,0.07621741,0.001436672,NA,NA,4.751378396,0.097985724,1231.295939,23.55838762,1100.786881,37.70426009,-11.85597872
"GSWA_143784.1",2.1,0.077337088,0.001197808,NA,NA,5.054283045,0.105946879,1163.770839,22.75713887,1129.895267,30.84713023,-2.998116088
"GSWA_143784.1",3.1,0.077351986,0.001796654,NA,NA,4.825830407,0.120593536,1213.980489,28.29758378,1130.278879,46.25767652,-7.405394487
"GSWA_143784.1",1.1,0.078292737,0.001971819,NA,NA,5.06081357,0.084753843,1162.396703,18.09054171,1154.311334,49.98063765,-0.700449561
"GSWA_143784.1",62.1,0.078542075,0.000985044,NA,NA,4.967239272,0.237531499,1182.402447,54.02695446,1160.618463,24.8661455,-1.87692898
"GSWA_143784.1",5.1,0.078727143,0.003134029,NA,NA,5.407935888,0.10434792,1093.761296,19.76278699,1165.283162,78.87461847,6.137724122
"GSWA_143784.1",27.1,0.078941421,0.000773883,NA,NA,5.17254531,0.101253444,1139.380451,20.81822343,1170.666501,19.40831202,2.672498932
"GSWA_143784.1",15.1,0.079054521,0.001207583,NA,NA,5.174309607,0.072459719,1139.02434,14.81152423,1173.500326,30.22929833,2.937876156
"GSWA_143784.1",34.2,0.079190695,0.002451595,NA,NA,5.046211183,0.143478524,1165.473806,31.12681281,1176.905381,61.23458736,0.971324871
"GSWA_143784.1",19.1,0.07985233,0.001365343,NA,NA,5.01168073,0.077027122,1172.815672,16.71652793,1193.343014,33.73947858,1.720154336
