"SampleID","SpotID","Pb207.Pb206","Pb207.Pb206_1s","Pb207.U235","Pb207.U235_1s","U238.Pb206","U238.Pb206_1s","Age206.238_Ma","Age206.238_Ma_1s","Age207.206_Ma","Age207.206_Ma_1s","Disc_per"
"GSWA_199423.1",21.1,0.07856045,0.000843018,NA,NA,5.09034574,0.054910568,1156.223035,11.53205406,1161.082244,21.2744539,0.41850692
"GSWA_199423.1",68.1,0.078700004,0.000988487,NA,NA,5.084544905,0.069679447,1157.430498,14.70415631,1164.60002,24.88849096,0.615620949
"GSWA_199423.1",19.1,0.079110931,0.001122744,NA,NA,5.030656107,0.064456598,1168.769686,13.85893763,1174.9118,28.07971427,0.522772331
"GSWA_199423.1",34.1,0.080321817,0.000723866,NA,NA,5.035475395,0.064003227,1167.746557,13.73601641,1204.901012,17.75339534,3.083610559
"GSWA_199423.1",60.1,0.080462565,0.000502623,NA,NA,5.038247653,0.0653311,1167.158823,14.01019128,1208.349089,12.29954656,3.408805147
"GSWA_199423.1",55.1,0.090524563,0.000990395,NA,NA,4.190641997,0.058724072,1379.554842,17.62656627,1436.620298,20.86296156,3.972201695
"GSWA_199423.1",27.1,0.090593658,0.000695383,NA,NA,4.009894013,0.246103971,1435.293792,83.59187524,1438.075104,14.63437549,0.193405191
"GSWA_199423.1",42.1,0.090961589,0.000522688,NA,NA,4.122421382,0.135756432,1400.074447,42.71240462,1445.79849,10.94401724,3.162545993
"GSWA_199423.1",11.1,0.107392762,0.001061639,NA,NA,3.335168619,0.0437392,1690.490044,19.73030111,1755.640476,18.08399057,3.710921036
"GSWA_199423.1",66.1,0.117299454,0.005190772,NA,NA,2.972471742,0.048145939,1869.425708,26.66200905,1915.479444,79.39314638,2.404292881
"GSWA_199423.1",9.1,0.165335782,0.000999267,NA,NA,2.19835143,0.027393509,2416.939691,25.38241828,2510.972494,10.16249219,3.744875879
"GSWA_199423.1",67.1,0.209010545,0.001646609,NA,NA,1.760011181,0.033371464,2900.335659,44.9846869,2897.888501,12.77613479,-0.084446225
"GSWA_199424.1",31.1,0.035682324,0.039061473,NA,NA,9.841838418,0.529335177,623.81984,33.70882532,-655.2417623,3010.905102,195.20453
