"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
"NX1-5","NX1-5 34",1151,0.28205,1.25e-05,0.000669,0.034781,0.282036,-0.5,NA
"NX1-5","NX1-5 35",655,0.282284,1.3e-05,0.001054,0.053917,0.282271,-3.3,NA
"NX1-5","NX1-5 37",1181,0.282245,1.1e-05,0.000946,0.04673,0.282224,6.8,NA
"NX1-5","NX1-5 38",1400,0.28214,1e-05,0.000799,0.039527,0.282119,8,NA
"NX1-5","NX1-5 40",1150,0.281755,1.4e-05,0.000697,0.035809,0.28174,-11,NA
"NX1-5","NX1-5 44",1489,0.282121,1.3e-05,0.001061,0.048266,0.282091,9,NA
"NX1-5","NX1-5 45",2722,0.281003,1.15e-05,0.000781,0.040152,0.280962,-2.8,NA
"NX1-5","NX1-5 46",1664,0.281875,1e-05,0.000459,0.02422,0.28186,4.8,NA
"NX1-5","NX1-5 47",1644,0.281634,1.75e-05,0.002994,0.114319,0.281541,-7,NA
"NX1-5","NX1-5 54",664,0.282243,1.75e-05,0.000936,0.035303,0.282231,-4.5,NA
"NX1-5","NX1-5 55",441,0.281478,1.3e-05,0.000444,0.022927,0.281474,-36.2,NA
"NX1-5","NX1-5 64",1069,0.282103,9.5e-06,0.001123,0.057282,0.28208,-0.8,NA
"NX1-5","NX1-5 68",2619,0.280929,1.55e-05,0.001428,0.058435,0.280858,-8.9,NA
"NX1-5","NX1-5 70",551,0.282064,1.2e-05,0.000262,0.014561,0.282061,-13,NA
"NX1-5","NX1-5 73",1236,0.282129,2.15e-05,0.001286,0.061143,0.282099,3.6,NA
"NX1-5","NX1-5 77",413,0.28236,1.75e-05,0.001814,0.093099,0.282346,-6,NA
"NX1-5","NX1-5 78",2481,0.281134,1.3e-05,0.001702,0.075486,0.281053,-5.2,NA
"XM01","XM01 01",1088,0.282021,7e-06,0.000735,0.023369,0.282005,-3,NA
"XM01","XM01 02",1014,0.282019,6.5e-06,0.001174,0.037697,0.281997,-5,NA
"XM01","XM01 04",1900,0.281356,6e-06,0.000779,0.025177,0.281328,-8.7,NA
"XM01","XM01 05",1115,0.282104,6.5e-06,0.000833,0.024923,0.282087,0.5,NA
"XM01","XM01 06",515,0.282054,6.5e-06,0.000527,0.016848,0.282049,-14.2,NA
"XM01","XM01 07",1274,0.282153,7.5e-06,0.000463,0.013897,0.282142,6,NA
"XM01","XM01 08",538,0.282089,6e-06,0.000168,0.006007,0.282088,-12.4,NA
"XM01","XM01 09",3193,0.280773,9e-06,0.001426,0.043258,0.280686,-1.7,NA
"XM01","XM01 10",1980,0.281479,6.5e-06,0.001463,0.051258,0.281423,-3.5,NA
"XM01","XM01 11",575,0.282098,7e-06,0.000604,0.019289,0.282092,-11.4,NA
"XM01","XM01 13",1899,0.281356,5.5e-06,0.000972,0.029909,0.281321,-9,NA
"XM01","XM01 14",850,0.281775,8.5e-06,0.000676,0.019188,0.281764,-16.9,NA
"XM01","XM01 15",853,0.28198,6.5e-06,5e-06,0.000284,0.28198,-9.2,NA
"XM01","XM01 16",1107,0.282106,5.5e-06,0.000465,0.014214,0.282096,0.6,NA
"XM01","XM01 17",1807,0.281641,6.5e-06,0.001529,0.047827,0.281588,-1.6,NA
"XM01","XM01 18",487,0.282044,6.5e-06,0.000767,0.024793,0.282037,-15.3,NA
"XM01","XM01 19",3602,0.280464,8e-06,0.001786,0.057014,0.28034,-4.4,NA
"XM01","XM01 20",1206,0.281757,6e-06,0.00016,0.005899,0.281753,-9.3,NA
"XM01","XM01 21",3049,0.280873,7e-06,0.002095,0.067234,0.280751,-2.7,NA
"XM01","XM01 22",414,0.28234,8e-06,0.002024,0.078391,0.282324,-6.7,NA
"XM01","XM01 23",889,0.28197,6.5e-06,0.000203,0.006745,0.281967,-8.8,NA
"XM01","XM01 24",855,0.282289,7e-06,0.000743,0.023065,0.282277,1.4,NA
"XM01","XM01 25",537,0.282267,8e-06,0.00078,0.024574,0.28226,-6.3,NA
"XM01","XM01 26",1507,0.281556,6e-06,0.000415,0.010326,0.281544,-9.9,NA
"XM01","XM01 27",532,0.282097,7.5e-06,0.000255,0.007896,0.282094,-12.3,NA
"XM01","XM01 28",1176,0.281744,6.5e-06,0.000361,0.010992,0.281736,-10.6,NA
"XM01","XM01 29",1484,0.281387,7.5e-06,0.000612,0.018578,0.28137,-16.7,NA
"XM01","XM01 30",491,0.282089,7e-06,0.000449,0.014287,0.282085,-13.5,NA
"XM01","XM01 31",1591,0.281937,7.5e-06,0.001194,0.036789,0.281901,4.6,NA
"XM01","XM01 32",1229,0.28221,7e-06,0.00089,0.027926,0.282189,6.7,NA
"XM01","XM01 33",2354,0.281337,6e-06,0.000367,0.010201,0.281321,1.4,NA
"XM01","XM01 34",1707,0.281641,6e-06,0.000316,0.00767,0.28163,-2.4,NA
"XM01","XM01 35",1676,0.281622,6.5e-06,0.001013,0.031521,0.28159,-4.5,NA
"XM01","XM01 36",2306,0.281259,6.5e-06,0.000394,0.011486,0.281242,-2.5,NA
"XM01","XM01 37",1245,0.282109,6e-06,0.000651,0.019336,0.282094,3.6,NA
"XM01","XM01 38",521,0.282073,6.5e-06,0.000369,0.011759,0.28207,-13.4,NA
"XM01","XM01 39",522,0.281975,6.5e-06,0.000606,0.019372,0.281969,-16.9,NA
"XM01","XM01 40",2488,0.281173,7.5e-06,0.000757,0.023283,0.281137,-2,NA
"XM01","XM01 41",1569,0.281609,6e-06,1.7e-05,0.000783,0.281608,-6.3,NA
"XM01","XM01 43",1206,0.282045,6.5e-06,0.00063,0.022248,0.282031,0.5,NA
"XM01","XM01 44",488,0.282034,7.5e-06,0.000512,0.016213,0.282029,-15.5,NA
"XM01","XM01 45",569,0.282096,6e-06,0.000153,0.004694,0.282094,-11.5,NA
"XM01","XM01 46",1287,0.282089,7e-06,0.000766,0.02356,0.28207,3.7,NA
"XM01","XM01 47",1579,0.281922,6e-06,0.000841,0.025152,0.281897,4.2,NA
"XM01","XM01 48",500,0.28196,7e-06,0.000632,0.020072,0.281954,-17.9,NA
"XM01","XM01 49",741,0.282085,7e-06,0.000734,0.023294,0.282075,-8.3,NA
"XM01","XM01 50",3323,0.280618,6e-06,0.000394,0.01109,0.280593,-1.9,NA
"XM01","XM01 51",1130,0.282128,6e-06,0.000757,0.021148,0.282112,1.7,NA
"XM01","XM01 52",2922,0.280802,6e-06,0.000718,0.021321,0.280762,-5.3,NA
