"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
183496,"183496-15.01",1308,0.282044,8e-06,0.000549,0.015589,0.28203,2.8,0.28
183496,"183496-16.02",1321,0.28207,9e-06,0.000573,0.023511,0.282056,4,0.33
183496,"183496-16.03",1319,0.282067,1.2e-05,0.000733,0.032742,0.282049,3.7,0.42
183496,"183496-17.02",1336,0.282078,8e-06,0.000791,0.03447,0.282058,4.4,0.29
183496,"183496-18.02",1310,0.282064,1e-05,0.000818,0.03702,0.282044,3.3,0.35
183496,"183496-19.02",1359,0.28209,8e-06,0.000832,0.036881,0.282069,5.3,0.29
183496,"183496-20.01",1313,0.282062,1.2e-05,0.000776,0.035102,0.282043,3.3,0.42
183496,"183496-24.02",1311,0.282055,7e-06,0.000591,0.023663,0.28204,3.2,0.25
183496,"183496-25.02",1315,0.282065,8e-06,0.001063,0.043437,0.282039,3.2,0.28
183496,"183496-26.02",1307,0.282055,8e-06,0.00088,0.036523,0.282033,2.9,0.27
183496,"183496--7.02",1354,0.28206,1e-05,0.000702,0.029003,0.282042,4.2,0.34
183496,"183496-30.02",1355,0.282084,9e-06,0.001111,0.048002,0.282056,4.7,0.31
187151,"187151-1.1",1320,0.282061,1.1e-05,0.00094,0.044896,0.282038,3.3,0.39
187151,"187151-3.1",1278,0.282094,2.9e-05,0.001543,0.053773,0.282057,3,1.02
187151,"187151-8.1",1327,0.282064,1.8e-05,0.002329,0.082535,0.282006,2.3,0.63
187151,"187151-15.1C",1320,0.282042,1e-05,0.000348,0.013972,0.282033,3.1,0.35
187151,"187151-15.1R",1320,0.282045,1.1e-05,0.00081,0.039889,0.282025,2.8,0.39
187151,"187151-16.1C",1309,0.282031,1.2e-05,0.000639,0.027419,0.282015,2.3,0.42
187151,"187151-16.1R",1309,0.282056,9e-06,0.000545,0.023612,0.282043,3.2,0.31
187151,"187151-18.1",1310,0.282083,1.7e-05,0.000981,0.04948,0.282059,3.8,0.6
187151,"187151-20.1",1297,0.282086,1.2e-05,0.001105,0.053958,0.282059,3.5,0.42
187151,"187151-23.1",1331,0.282021,1.4e-05,0.001828,0.059616,0.281975,1.3,0.49
184158,"184158-1.1",1310,0.282064,9e-06,0.001421,0.070711,0.282029,2.8,0.33
184158,"184158-2.1",1323,0.282025,1.1e-05,0.001351,0.059181,0.281991,1.7,0.39
184158,"184158-4.1",1335,0.282065,1.2e-05,0.001425,0.070421,0.282029,3.3,0.42
184158,"184158-5.1",1336,0.282083,2.3e-05,0.00158,0.082184,0.282043,3.9,0.81
184158,"184158-7.1",1320,0.282071,9e-06,0.001107,0.058578,0.282043,3.5,0.33
184158,"184158-18.1",1323,0.28208,1.1e-05,0.00127,0.06532,0.282048,3.8,0.39
184158,"184158-19.1",1326,0.282046,9e-06,0.001624,0.084898,0.282005,2.3,0.31
184158,"184158-22.1",1327,0.282053,1.2e-05,0.001138,0.056458,0.282024,3,0.42
